City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
280,xiaoweizhai,26.1903,107.5125,21.19,98,100,1.15,CN,1694462981
281,la rinconada,37.4873,-5.9826,25.03,63,94,1.79,ES,1694462981
282,mejit,10.2753,170.8646,28.62,79,96,8.87,MH,1694462981
283,umm kaddadah,13.6017,26.6876,32.88,41,83,6.74,SD,1694462981
284,bojnurd,37.4747,57.329,17.91,51,0,1.18,IR,1694462982
285,tiko,4.0745,9.3699,25.91,90,98,1.97,CM,1694462982
286,kristiansund,63.1115,7.732,14.03,88,75,9.77,NO,1694462964
287,ancud,-41.8697,-73.8203,9.26,83,82,5.5,CL,1694462982
288,charlottetown,46.2352,-63.1267,23.21,90,100,3.6,CA,1694462429
289,bodo,67.28,14.405,13.02,88,75,2.06,NO,1694462984
290,visavadar,21.3833,70.6833,23.96,92,22,2.91,IN,1694462984
291,mananjary,-21.2167,48.3333,20.22,88,0,3.66,MG,1694462984
292,dhidhdhoo,6.8833,73.1,27.11,71,100,1.4,MV,1694462985
293,victoria,22.2855,114.1577,26.85,92,100,4.92,HK,1694462807
294,trincomalee,8.5711,81.2335,26.91,77,100,8.4,LK,1694462985
295,broken hill,-31.95,141.4333,10.12,64,1,2.82,AU,1694462985
296,mandal,25.45,74.5667,26.58,61,100,4.67,IN,1694462986
297,port lincoln,-34.7333,135.8667,14.01,48,28,3.58,AU,1694462986
298,mao,39.8885,4.2658,24.31,88,0,2.06,ES,1694462986
299,meridian,43.6121,-116.3915,33.07,29,0,3.09,US,1694462943
300,shalkar,47.8288,59.6258,11.9,65,41,5.36,KZ,1694462986
301,devils lake,48.1128,-98.8651,17.06,72,75,1.54,US,1694462987
302,ola,59.5833,151.2833,7.08,80,18,1.37,RU,1694462987
303,st. john's,47.5649,-52.7093,17.31,86,75,3.6,CA,1694462987
304,nebraska city,40.6767,-95.8592,24.7,37,100,3.08,US,1694462987
305,bandrele,-12.9067,45.1914,23.86,83,0,1.54,YT,1694462987
306,mabaruma,8.2,-59.7833,31.04,62,33,3.78,GY,1694462988
307,hibbing,47.4272,-92.9377,19.12,51,100,0.0,US,1694462988
308,bude,50.8243,-4.5413,18.33,90,33,2.11,GB,1694462988
309,borogontsy,62.6683,131.1683,1.26,96,85,1.35,RU,1694462988
310,college,64.8569,-147.8028,8.37,94,100,2.57,US,1694462989
311,roccella ionica,38.322,16.4009,23.62,66,15,3.0,IT,1694462989
312,sanchazi,42.0817,126.6003,11.28,90,48,0.66,CN,1694462989
313,riachao das neves,-11.7461,-44.91,33.51,22,0,3.1,BR,1694462989
314,shimoda,34.6667,138.95,24.5,84,34,1.54,JP,1694462990
315,tadine,-21.55,167.8833,20.34,78,19,5.33,NC,1694462990
316,mossel bay,-34.1831,22.146,10.45,59,50,5.51,ZA,1694462990
317,inari,68.906,27.0288,10.11,89,100,3.91,FI,1694462990
318,bataipora,-22.2953,-53.2711,32.58,35,0,2.34,BR,1694462991
319,kincardine,56.0667,-3.7167,16.07,89,100,2.99,GB,1694462991
320,takhtamukay,44.9215,38.9958,13.84,56,0,2.0,RU,1694462991
321,walvis bay,-22.9575,14.5053,12.27,58,0,9.09,NA,1694462991
322,vilyuysk,63.7553,121.6247,2.84,71,97,2.35,RU,1694462992
323,roma,43.2128,-75.4557,22.73,83,100,3.09,US,1694462906
324,charters towers,-20.1,146.2667,13.02,90,3,3.74,AU,1694462992
325,priozersk,61.0393,30.1291,16.08,91,78,2.37,RU,1694462992
326,tulagi,-9.0996,160.1476,27.05,75,12,6.4,SB,1694462992
327,south molton,51.0167,-3.8333,18.16,97,6,2.03,GB,1694462992
328,ceres,37.5949,-120.9577,31.5,26,0,3.09,US,1694462993
329,tabou,4.423,-7.3528,25.15,87,65,3.79,CI,1694462993
330,el porvenir,13.7617,-87.3458,32.63,37,35,1.35,HN,1694462993
331,al qadarif,14.0349,35.3834,25.08,81,100,1.89,SD,1694462993
332,naze,28.3667,129.4833,25.6,81,71,3.7,JP,1694462994
333,kenai,60.5544,-151.2583,12.27,79,0,4.12,US,1694462994
334,choyr,46.3611,108.3611,6.81,45,7,1.5,MN,1694462994
335,san jose del guaviare,2.5729,-72.6459,32.26,54,71,0.45,CO,1694462994
336,mili,6.0815,171.735,28.84,77,100,8.67,MH,1694462994
337,yanbu,24.0891,38.0637,29.93,70,9,3.39,SA,1694462995
338,easton,40.6884,-75.2207,27.88,79,75,2.57,US,1694462737
339,dereli,40.7378,38.4493,17.09,82,70,2.56,TR,1694462995
340,polva,58.0603,27.0694,16.68,72,65,2.21,EE,1694462995
341,tual,-5.6667,132.75,25.31,85,99,9.71,ID,1694462996
342,gijang,35.2442,129.2139,23.56,81,100,0.88,KR,1694462996
343,kourou,5.1552,-52.6478,30.03,70,99,4.92,GF,1694462997
344,rondonopolis,-16.4708,-54.6356,39.32,16,5,3.42,BR,1694462787
345,champerico,14.3,-91.9167,30.33,66,20,3.4,GT,1694462997
346,lihue,21.9789,-159.3672,27.58,76,20,6.17,US,1694462766
347,noyabrsk,63.1994,75.4507,10.7,79,90,3.13,RU,1694462998
348,portland,45.5234,-122.6762,25.38,58,75,3.13,US,1694462781
349,danielskuil,-28.1887,23.5395,1.96,37,0,3.45,ZA,1694462999
350,laascaanood,8.4774,47.3597,27.34,52,6,12.15,SO,1694462999
351,sapporo,43.0642,141.3469,23.95,100,100,3.17,JP,1694463000
352,contamana,-7.3333,-75.0167,38.0,29,66,0.5,PE,1694463000
353,mount isa,-20.7333,139.5,17.87,22,0,2.57,AU,1694463000
354,khandyga,62.6667,135.6,1.89,96,100,0.96,RU,1694463001
355,butterworth,5.3991,100.3638,27.02,89,20,0.0,MY,1694463001
356,magnolia,33.2671,-93.2393,29.93,48,84,2.31,US,1694463001
357,dengzhou,37.8086,120.7508,22.55,91,18,2.17,CN,1694463002
358,verkhnevilyuysk,63.4453,120.3167,4.33,70,100,1.97,RU,1694463002
359,puerto el triunfo,13.2833,-88.55,30.55,64,10,4.3,SV,1694463003
360,new glasgow,45.5834,-62.6486,21.55,95,100,1.57,CA,1694463003
361,keflavik,64.0049,-22.5624,8.24,71,20,2.57,IS,1694463004
362,sitka,57.0531,-135.33,15.94,59,75,6.17,US,1694463004
363,kiunga,-6.1219,141.2906,22.05,94,100,1.9,PG,1694463004
364,sambava,-14.2667,50.1667,21.14,86,13,3.72,MG,1694463005
365,padang,-0.9492,100.3543,25.03,90,75,2.71,ID,1694463005
366,tremp,42.167,0.8949,20.61,64,13,0.7,ES,1694462853
367,lobujya,27.95,86.8167,2.81,90,71,1.06,NP,1694463005
368,san patricio,28.017,-97.5169,36.4,31,0,5.51,US,1694463006
369,tocopilla,-22.092,-70.1979,20.46,68,20,3.4,CL,1694462478
370,geraldton,-28.7667,114.6,14.23,100,100,4.63,AU,1694463006
371,santo antonio,-6.3106,-35.4789,26.19,61,0,6.85,BR,1694462981
372,tukrah,32.5341,20.5791,23.76,65,86,6.15,LY,1694463006
373,hammerfest,70.6634,23.6821,10.25,81,75,0.0,NO,1694463007
374,al ghayzah,16.2079,52.176,27.28,89,100,6.27,YE,1694463007
375,yulinshi,38.2906,109.7494,18.16,41,2,4.0,CN,1694463007
376,miahuatlan de porfirio diaz,16.3333,-96.6,24.38,59,73,1.81,MX,1694463008
377,teshi old town,5.5836,-0.1072,25.14,87,82,5.52,GH,1694463008
378,pangody,65.85,74.4859,11.23,81,45,4.48,RU,1694463008
379,manokwari,-0.8667,134.0833,25.49,77,100,1.62,ID,1694463008
380,chiang rai,19.9167,99.9167,24.18,99,99,0.94,TH,1694463009
381,vuktyl,63.8567,57.3094,9.59,88,16,0.3,RU,1694463009
382,zarinsk,53.7074,84.9493,9.53,76,99,2.61,RU,1694463009
383,ghazni,33.5536,68.4269,19.36,14,0,2.34,AF,1694463010
384,karratha,-20.7377,116.8463,23.68,51,6,3.92,AU,1694463010
385,mar del plata,-38.0023,-57.5575,12.27,97,100,4.63,AR,1694463010
386,fort wellington,6.4,-57.6,30.03,65,10,4.95,GY,1694463010
387,atafu village,-8.5421,-172.5159,27.86,77,72,5.51,TK,1694463011
388,nuku'alofa,-21.1333,-175.2,24.19,73,20,4.12,TO,1694463011
389,inebolu,41.9747,33.7608,16.11,73,1,2.89,TR,1694463011
390,carnarvon,-24.8667,113.6333,18.95,83,8,3.64,AU,1694463012
391,amga,60.8953,131.9608,-0.25,92,46,1.08,RU,1694463012
392,fallon,39.4735,-118.7774,28.39,36,40,2.06,US,1694463012
393,tutong,4.8,114.65,24.05,93,100,2.0,BN,1694463012
394,tortoli,39.9256,9.6572,23.33,63,2,1.49,IT,1694463013
395,bubaque,11.2833,-15.8333,27.54,79,100,5.71,GW,1694463013
396,meadow lake,34.8014,-106.5436,28.04,42,60,4.64,US,1694463013
397,conception bay south,47.4999,-52.9981,17.18,85,100,3.92,CA,1694463013
398,tionk essil,12.7856,-16.5217,25.57,92,100,1.63,SN,1694463014
399,margate,51.3813,1.3862,19.83,85,100,1.34,GB,1694463014
400,queenstown,-31.8976,26.8753,2.92,63,75,2.38,ZA,1694463014
401,emerald,-23.5333,148.1667,12.15,82,0,3.78,AU,1694463014
402,tosontsengel,48.7567,98.2839,7.21,52,100,0.57,MN,1694463014
403,qamdo,31.1667,97.2333,1.92,93,100,1.32,CN,1694463015
404,oneonta,42.4529,-75.0638,24.5,78,91,2.06,US,1694463015
405,berezovyy,51.6667,135.7,9.76,98,100,1.15,RU,1694463015
406,altai,46.3722,96.2583,10.16,42,43,4.44,MN,1694463016
407,zorritos,-3.6805,-80.6782,28.16,71,88,4.57,PE,1694463016
408,daru,-9.0763,143.2092,24.82,71,90,8.51,PG,1694463016
409,belem de sao francisco,-8.7539,-38.9658,32.59,27,2,9.45,BR,1694463016
410,alofi,-19.0595,-169.9187,24.94,78,40,6.69,NU,1694462732
411,ciudad rodrigo,40.6,-6.5333,17.65,76,73,1.46,ES,1694463017
412,yelizovo,53.1873,158.3805,7.08,93,0,6.0,RU,1694463017
413,mosjoen,65.836,13.1908,15.06,94,75,1.03,NO,1694462946
414,vatra dornei,47.35,25.3667,11.69,80,66,0.71,RO,1694463017
415,caleta de carquin,-11.0925,-77.6267,21.22,73,18,5.87,PE,1694463018
416,greymouth,-42.4667,171.2,7.73,83,100,2.58,NZ,1694463018
417,susuman,62.7833,148.1667,0.84,87,38,1.98,RU,1694463018
418,mushie,-3.0167,16.9,27.41,66,100,2.06,CD,1694463018
419,carloforte,39.145,8.3058,23.89,66,47,2.81,IT,1694463019
420,robertsport,6.7533,-11.3686,26.37,83,36,2.62,LR,1694463019
421,dieppe,49.75,1.1667,18.51,93,100,0.79,FR,1694462883
422,lagoa,39.05,-27.9833,21.58,77,5,4.47,PT,1694463019
423,gilgit,35.9221,74.3087,27.17,32,0,0.69,PK,1694463019
424,mont-dore,-22.2833,166.5833,21.67,99,93,3.44,NC,1694463020
425,gemena,3.25,19.7667,22.38,92,100,0.75,CD,1694463020
426,fasa,28.9383,53.6482,27.66,25,0,0.74,IR,1694463020
427,ormara,25.2088,64.6357,26.16,89,25,6.12,PK,1694463020
428,puerto santa,-8.9906,-78.6456,21.4,77,13,6.14,PE,1694463020
429,anchau,10.9597,8.3916,24.06,83,88,0.73,NG,1694463021
430,ceccano,41.5677,13.3333,24.3,46,0,1.48,IT,1694463022
431,lagos,6.5833,3.75,25.07,92,100,2.92,NG,1694462889
432,vavoua,7.3819,-6.4778,23.31,96,15,0.42,CI,1694463022
433,ayapel,8.3137,-75.1398,31.65,71,50,1.91,CO,1694463023
434,hadibu,12.65,54.0333,26.83,81,76,7.63,YE,1694463023
435,kavieng,-2.5744,150.7967,26.97,80,98,4.31,PG,1694463023
436,buarcos,40.166,-8.8768,19.26,91,46,1.13,PT,1694463023
437,lhuentse,27.6679,91.1839,21.0,97,100,0.73,BT,1694463023
438,belyy yar,53.6039,91.3903,9.94,93,0,0.0,RU,1694463024
439,punta alta,-38.8759,-62.0736,17.43,31,20,11.83,AR,1694463024
440,dahlonega,34.5326,-83.9849,31.9,56,12,2.62,US,1694462773
441,praia da vitoria,38.7333,-27.0667,23.75,79,23,2.6,PT,1694463024
442,maralal,1.0968,36.698,18.45,62,100,3.05,KE,1694463024
443,salalah,17.0151,54.0924,26.67,89,100,2.88,OM,1694463026
444,broome,42.2506,-75.833,23.72,80,100,4.12,US,1694463026
445,buka,40.8108,69.1986,16.79,34,0,2.14,UZ,1694463026
446,juneau,58.3019,-134.4197,12.34,93,100,7.72,US,1694462902
447,harper,4.375,-7.7169,25.31,86,80,3.91,LR,1694463027
448,lockwood,45.8191,-108.4149,25.94,30,20,2.06,US,1694463027
449,amahai,-3.3333,128.9167,24.62,90,68,3.36,ID,1694462896
450,al jawf,29.5,38.75,28.81,18,5,3.79,SA,1694463028
451,tshabong,-26.05,22.45,6.71,40,0,4.81,BW,1694463028
452,datong,40.0936,113.2914,15.03,37,2,2.37,CN,1694463028
453,saint-leu,-21.15,55.2833,22.46,77,12,3.24,RE,1694463028
454,piriapolis,-34.8682,-55.2744,18.09,94,75,7.72,UY,1694463029
455,letterkenny,54.95,-7.7333,13.96,79,100,1.72,IE,1694463029
456,nizhnyaya poyma,56.1622,97.1933,5.27,86,56,2.26,RU,1694463029
457,camocim,-2.9022,-40.8411,28.5,66,2,9.51,BR,1694462797
458,vorkuta,67.5,64.0,11.78,90,100,2.76,RU,1694463030
459,porto novo,6.4965,2.6036,25.18,90,67,3.63,BJ,1694463030
460,tucumcari,35.1717,-103.725,20.91,64,100,12.35,US,1694462730
461,la'ie,21.6477,-157.9253,29.98,69,9,4.02,US,1694463030
462,kaa-khem,51.6833,94.7333,12.11,51,79,2.15,RU,1694463030
463,cadiz,36.5,-5.75,21.53,74,3,2.12,ES,1694463031
464,satsuma,30.8532,-88.0561,35.58,33,5,3.7,US,1694463031
465,aldan,58.6031,125.3894,-1.21,90,13,0.38,RU,1694463031
466,sinop,41.7711,34.8709,10.86,89,17,1.39,TR,1694463031
467,gorontalo,0.5412,123.0595,24.2,95,100,1.3,ID,1694463031
468,ouarzazat,30.9189,-6.8934,30.16,10,40,8.75,MA,1694463032
469,benguela,-12.5763,13.4055,20.92,85,16,2.21,AO,1694463032
470,chegdomyn,51.1167,133.0167,13.58,97,100,2.29,RU,1694463032
471,belmonte,-15.8631,-38.8828,24.45,75,7,2.75,BR,1694463032
472,majene,-3.5403,118.9707,24.95,86,88,3.67,ID,1694463033
473,magdagachi,53.45,125.8,7.01,54,100,5.06,RU,1694463033
474,fetsund,59.929,11.1625,17.88,99,100,4.12,NO,1694463033
475,boguchany,58.3814,97.4531,4.56,81,11,1.22,RU,1694463033
476,teluk nibung,3.001,99.8164,24.71,94,100,2.31,ID,1694463033
477,alapayevsk,57.8516,61.6963,11.89,77,100,3.27,RU,1694463034
478,asa,58.0167,14.6,17.71,80,100,3.87,SE,1694463034
479,minas de marcona,-15.2119,-75.1103,18.06,58,4,7.19,PE,1694463034
480,itoman,26.1247,127.6694,27.01,83,50,3.6,JP,1694463034
481,chibuto,-24.6867,33.5306,22.01,75,78,9.1,MZ,1694463035
482,akureyri,65.6835,-18.0878,3.96,65,0,0.51,IS,1694463035
483,timimoun,29.2639,0.231,35.67,20,78,2.81,DZ,1694463035
484,port-vila,-17.7338,168.3219,20.78,100,75,1.03,VU,1694463036
485,haimen,23.1935,116.6142,25.74,89,98,1.74,CN,1694463036
486,san antonio de pale,-1.4014,5.6325,23.59,84,100,6.46,GQ,1694463036
487,santyoku,37.4406,129.1708,22.79,78,100,2.01,KR,1694463036
488,sevastopol,44.6,33.5333,17.78,53,0,0.45,UA,1694463036
489,lluta,-16.0147,-72.0142,15.44,25,3,4.53,PE,1694463037
490,yemetsk,63.4721,41.7941,11.16,94,52,1.93,RU,1694463037
491,corinto,37.9407,22.9573,22.16,46,0,2.06,GR,1694463037
492,leer,53.2316,7.461,21.64,90,79,2.73,DE,1694463037
493,kerimaki,61.9167,29.2833,15.97,94,20,3.6,FI,1694463038
494,zaqatala,41.6336,46.6433,14.26,100,100,1.03,AZ,1694463038
495,uliastay,47.7417,96.8444,10.44,44,100,2.49,MN,1694463038
496,cannonvale,-20.2833,148.7,20.66,60,0,8.88,AU,1694463038
497,tulun,54.5611,100.5792,4.62,88,59,1.76,RU,1694463038
498,chibougamau,49.9168,-74.3659,17.3,52,64,2.94,CA,1694463039
499,wenling,28.3669,121.36,24.25,85,93,1.86,CN,1694463039
500,argostolion,38.1811,20.489,24.04,42,0,2.06,GR,1694463039
501,shache,38.4167,77.2406,24.01,19,0,2.7,CN,1694463039
502,berdigestyakh,62.0989,126.6992,-0.69,96,99,2.12,RU,1694463039
503,sibundoy,1.2048,-76.9237,21.37,77,46,2.57,CO,1694463040
504,viqueque,-8.8673,126.3658,22.83,91,26,0.72,TL,1694463040
505,shangrao,28.4532,117.9686,24.14,90,100,0.95,CN,1694463040
506,greenville,35.6127,-77.3663,31.09,57,40,2.06,US,1694462886
507,impfondo,1.6381,18.0667,23.59,82,75,1.36,CG,1694463040
508,howrah,22.5892,88.3103,29.0,89,75,0.0,IN,1694463041
509,el naranjo,21.4667,-98.6,38.85,26,0,2.6,MX,1694463041
510,tomatlan,19.9333,-105.25,33.03,62,50,3.88,MX,1694463041
511,tamanrasset,22.785,5.5228,30.95,18,40,5.14,DZ,1694463041
512,parintins,-2.6283,-56.7358,31.4,51,69,3.13,BR,1694463041
513,meulaboh,4.1363,96.1285,25.12,91,98,1.8,ID,1694463042
514,moscow,55.7522,37.6156,11.29,66,14,1.73,RU,1694462630
515,zhezqazghan,47.7833,67.7667,12.59,58,46,12.13,KZ,1694463042
516,kisangani,0.5167,25.2,22.48,97,90,0.49,CD,1694463042
517,poltavka,54.3663,71.7632,14.33,53,100,9.2,RU,1694463042
518,barcelona,41.3888,2.159,25.42,76,20,2.06,ES,1694463043
519,cadale,2.7603,46.3222,25.83,82,56,5.14,SO,1694463043
520,kuloy,61.0305,42.4925,9.59,89,9,1.53,RU,1694463043
521,xilin hot,43.9667,116.0333,7.23,49,32,1.31,CN,1694463043
522,antofagasta,-23.65,-70.4,18.6,69,42,3.6,CL,1694462761
523,aral,40.5156,81.2636,25.62,20,0,3.76,CN,1694463044
524,puerto deseado,-47.7503,-65.8938,10.69,45,100,1.9,AR,1694463044
525,skowhegan,44.7651,-69.7192,23.54,93,100,2.16,US,1694463021
526,palmer,42.1584,-72.3287,26.4,70,76,1.28,US,1694463044
527,aljezur,37.3191,-8.8033,19.55,86,100,2.49,PT,1694463044
528,burabay,53.0838,70.3138,10.76,95,100,9.07,KZ,1694463045
529,santa ana,33.7456,-117.8678,35.36,55,75,4.63,US,1694462990
530,det udom,14.906,105.0784,23.61,95,100,2.2,TH,1694463045
531,iquique,-20.2208,-70.1431,21.02,72,29,1.21,CL,1694462638
532,sale,34.0389,-6.8166,22.64,94,40,2.57,MA,1694463045
533,bengkulu,-3.8004,102.2655,21.81,91,19,2.18,ID,1694463046
534,zapolyarnyy,69.4154,30.8136,11.6,62,100,2.54,RU,1694463046
535,recani,31.2846,-4.2688,35.05,15,74,10.77,MA,1694463046
536,corner brook,48.9667,-57.9484,13.97,99,100,1.43,CA,1694463046
537,rethel,49.5,4.3333,22.93,78,82,2.91,FR,1694463047
538,lucea,18.451,-78.1736,30.18,75,16,5.79,JM,1694463047
539,bel ombre,-4.6167,55.4167,26.91,78,75,8.75,SC,1694463047
540,ust-kamenogorsk,49.9789,82.6103,15.69,71,100,2.43,KZ,1694463047
541,richards bay,-28.783,32.0377,14.71,82,100,12.71,ZA,1694463047
542,sirte,31.2089,16.5887,25.51,60,0,3.87,LY,1694463048
543,cabedelo,-6.9811,-34.8339,26.37,78,15,7.36,BR,1694463048
544,khorugh,37.4897,71.553,14.87,39,0,1.69,TJ,1694463048
545,swakopmund,-22.6833,14.5333,12.21,76,0,4.92,NA,1694463048
546,wajir,1.7471,40.0573,29.04,47,67,8.23,KE,1694463048
547,san pedro pochutla,15.7333,-96.4667,32.06,55,23,3.54,MX,1694463049
548,salekhard,66.53,66.6019,10.96,80,12,2.61,RU,1694463049
549,chui,-33.6971,-53.4616,19.19,93,100,2.78,UY,1694463050
550,pestravka,52.405,49.9583,10.52,86,97,3.44,RU,1694463050
551,kavaratti,10.5669,72.642,27.65,80,100,6.04,IN,1694463050
552,rechka-vydrino,51.485,104.8461,8.5,74,8,1.33,RU,1694463050
553,betio village,1.358,172.9211,27.02,75,36,3.77,KI,1694463050
554,fukuecho,32.6881,128.8419,25.83,74,85,1.21,JP,1694463051
555,podgornoye,51.735,39.1496,9.12,87,100,1.0,RU,1694463051
556,port shepstone,-30.7414,30.455,12.73,65,100,12.9,ZA,1694463051
557,kailua-kona,19.6406,-155.9956,27.98,83,40,3.6,US,1694462947
558,abbeville,50.1,1.8333,18.61,93,98,1.53,FR,1694463052
559,san jeronimo de juarez,17.1333,-100.4667,30.31,69,51,2.3,MX,1694463052
560,fort mcmurray,56.7268,-111.381,26.77,27,7,8.23,CA,1694463052
561,al hamul,31.3115,31.1477,25.28,81,0,2.64,EG,1694463052
562,onguday,50.75,86.15,9.55,92,100,1.39,RU,1694463053
563,maych'ew,12.7875,39.5422,16.21,74,92,0.54,ET,1694463053
564,itaituba,-4.2761,-55.9836,32.65,44,92,1.49,BR,1694463053
